Date Day,Power (kW) [Y],Temperature (C) [X],Hour,Week Day
2016-09-15,2225.0,20.4,14,3
2016-09-15,2140.0,19.6,15,3
2016-09-15,1922.0,18.7,16,3
2016-09-15,1559.0,18.0,17,3
2016-09-15,1229.0,17.8,18,3
2016-09-15,1023.0,17.8,19,3
2016-09-15,917.0,17.6,20,3
2016-09-15,867.0,17.2,21,3
2016-09-15,829.0,17.0,22,3
2016-09-16,1055.0,15.2,6,4
2016-09-16,1687.0,15.9,7,4
2016-09-16,1780.0,17.0,8,4
2016-09-16,1990.0,18.8,9,4
2016-09-16,2120.0,19.7,10,4
2016-09-16,2112.0,20.3,11,4
2016-09-16,2069.0,20.8,12,4
2016-09-16,2183.0,21.9,13,4
2016-09-16,2303.0,22.5,14,4
2016-09-16,2212.0,22.1,15,4
2016-09-16,2003.0,21.5,16,4
2016-09-16,1611.0,20.4,17,4
2016-09-16,1203.0,19.0,18,4
2016-09-16,1016.0,17.9,19,4
2016-09-16,907.0,17.6,20,4
2016-09-16,865.0,17.4,21,4
2016-09-16,828.0,17.5,22,4
2016-09-17,835.0,19.9,8,5
2016-09-17,1085.0,21.0,9,5
2016-09-17,936.0,22.0,10,5
2016-09-17,973.0,24.1,11,5
2016-09-17,973.0,26.3,12,5
2016-09-17,951.0,27.1,13,5
2016-09-17,1026.0,28.1,14,5
2016-09-17,968.0,28.3,15,5
2016-09-17,917.0,26.6,16,5
2016-09-17,868.0,25.2,17,5
2016-09-17,830.0,23.3,18,5
2016-09-17,817.0,22.0,19,5
2016-09-18,986.0,21.6,9,6
2016-09-18,832.0,22.5,10,6
2016-09-18,881.0,24.1,11,6
2016-09-18,903.0,26.2,12,6
2016-09-18,894.0,26.9,13,6
2016-09-18,938.0,27.3,14,6
2016-09-18,891.0,27.9,15,6
2016-09-18,850.0,26.7,16,6
2016-09-18,811.0,24.7,17,6
2016-09-19,1133.0,16.7,6,0
2016-09-19,1883.0,18.3,7,0
2016-09-19,1982.0,19.3,8,0
2016-09-19,2268.0,21.2,9,0
2016-09-19,2416.0,21.6,10,0
2016-09-19,2450.0,23.9,11,0
2016-09-19,2495.0,25.8,12,0
2016-09-19,2600.0,27.2,13,0
2016-09-19,2721.0,28.6,14,0
2016-09-19,2690.0,28.1,15,0
2016-09-19,2418.0,26.8,16,0
2016-09-19,1827.0,25.3,17,0
2016-09-19,1386.0,23.3,18,0
2016-09-19,1159.0,21.2,19,0
2016-09-19,997.0,19.7,20,0
2016-09-19,927.0,18.7,21,0
2016-09-19,910.0,18.3,22,0
2016-09-19,879.0,17.6,23,0
2016-09-20,871.0,16.6,0,1
2016-09-20,853.0,16.0,1,1
2016-09-20,820.0,15.4,2,1
2016-09-20,828.0,15.4,5,1
2016-09-20,1151.0,15.5,6,1
2016-09-20,1918.0,16.3,7,1
2016-09-20,1958.0,17.6,8,1
2016-09-20,2311.0,19.0,9,1
2016-09-20,2408.0,20.6,10,1
2016-09-20,2458.0,21.0,11,1
2016-09-20,2447.0,21.6,12,1
2016-09-20,2554.0,22.2,13,1
2016-09-20,2573.0,22.1,14,1
2016-09-20,2488.0,21.7,15,1
2016-09-20,2237.0,21.0,16,1
2016-09-20,1814.0,19.7,17,1
2016-09-20,1370.0,17.9,18,1
2016-09-20,1140.0,16.8,19,1
2016-09-20,999.0,16.4,20,1
2016-09-20,967.0,16.1,21,1
2016-09-20,862.0,16.1,22,1
2016-09-20,826.0,15.9,23,1
2016-09-21,804.0,15.7,0,2
2016-09-21,839.0,15.3,5,2
2016-09-21,1154.0,15.2,6,2
2016-09-21,1846.0,15.6,7,2
2016-09-21,1994.0,16.8,8,2
2016-09-21,2287.0,17.8,9,2
2016-09-21,2380.0,18.6,10,2
2016-09-21,2326.0,19.5,11,2
2016-09-21,2357.0,20.2,12,2
2016-09-21,2407.0,20.2,13,2
2016-09-21,2435.0,20.3,14,2
2016-09-21,2365.0,20.2,15,2
2016-09-21,2104.0,19.5,16,2
2016-09-21,1693.0,18.6,17,2
2016-09-21,1249.0,17.7,18,2
2016-09-21,1049.0,16.7,19,2
2016-09-21,928.0,16.0,20,2
2016-09-21,881.0,15.5,21,2
2016-09-21,841.0,15.1,22,2
2016-09-21,805.0,15.0,23,2
2016-09-22,839.0,14.9,5,3
2016-09-22,1131.0,14.9,6,3
2016-09-22,1823.0,15.6,7,3
2016-09-22,1945.0,16.3,8,3
2016-09-22,2194.0,17.4,9,3
2016-09-22,2228.0,18.4,10,3
2016-09-22,2231.0,18.9,11,3
2016-09-22,2255.0,19.3,12,3
2016-09-22,2365.0,19.9,13,3
2016-09-22,2404.0,19.9,14,3
2016-09-22,2338.0,19.8,15,3
2016-09-22,2186.0,19.6,16,3
2016-09-22,1732.0,19.2,17,3
2016-09-22,1316.0,18.2,18,3
2016-09-22,1088.0,17.5,19,3
2016-09-22,961.0,17.1,20,3
2016-09-22,888.0,16.9,21,3
2016-09-22,865.0,16.9,22,3
2016-09-22,817.0,17.1,23,3
2016-09-23,821.0,17.0,0,4
2016-09-23,836.0,16.2,5,4
2016-09-23,1123.0,16.3,6,4
2016-09-23,1843.0,17.2,7,4
2016-09-23,1972.0,18.3,8,4
2016-09-23,2239.0,19.4,9,4
2016-09-23,2343.0,20.6,10,4
2016-09-23,2273.0,21.4,11,4
2016-09-23,2317.0,22.4,12,4
2016-09-23,2380.0,23.7,13,4
2016-09-23,2453.0,24.1,14,4
2016-09-23,2336.0,24.2,15,4
2016-09-23,2129.0,23.7,16,4
2016-09-23,1691.0,22.5,17,4
2016-09-23,1294.0,21.0,18,4
2016-09-23,1059.0,19.9,19,4
2016-09-23,932.0,19.1,20,4
2016-09-23,865.0,18.7,21,4
2016-09-23,848.0,18.4,22,4
2016-09-23,809.0,18.1,23,4
2016-09-24,823.0,16.1,8,5
2016-09-24,880.0,17.8,9,5
2016-09-24,893.0,20.3,10,5
2016-09-24,896.0,21.4,11,5
2016-09-24,887.0,22.3,12,5
2016-09-24,898.0,22.5,13,5
2016-09-24,912.0,21.9,14,5
2016-09-24,902.0,22.2,15,5
2016-09-24,889.0,21.9,16,5
2016-09-24,865.0,20.9,17,5
2016-09-24,821.0,20.2,18,5
2016-09-24,826.0,19.4,19,5
2016-09-26,1115.0,14.9,6,0
2016-09-26,1912.0,15.1,7,0
2016-09-26,1942.0,16.3,8,0
2016-09-26,2240.0,17.9,9,0
2016-09-26,2365.0,19.2,10,0
2016-09-26,2314.0,20.6,11,0
2016-09-26,2354.0,21.4,12,0
2016-09-26,2408.0,21.3,13,0
2016-09-26,2496.0,22.0,14,0
2016-09-26,2379.0,21.6,15,0
2016-09-26,2156.0,21.2,16,0
2016-09-26,1711.0,19.8,17,0
2016-09-26,1304.0,18.7,18,0
2016-09-26,1039.0,18.4,19,0
2016-09-26,905.0,18.4,20,0
2016-09-26,868.0,18.1,21,0
2016-09-26,828.0,17.8,22,0
2016-09-27,818.0,17.5,5,1
2016-09-27,1124.0,17.6,6,1
2016-09-27,1853.0,18.2,7,1
2016-09-27,2017.0,20.1,8,1
2016-09-27,2328.0,21.6,9,1
2016-09-27,2531.0,23.8,10,1
2016-09-27,2509.0,25.3,11,1
2016-09-27,2528.0,26.5,12,1
2016-09-27,2631.0,27.4,13,1
2016-09-27,2770.0,28.3,14,1
2016-09-27,2775.0,28.3,15,1
2016-09-27,2434.0,26.7,16,1
2016-09-27,1834.0,24.3,17,1
2016-09-27,1396.0,22.3,18,1
2016-09-27,1108.0,21.6,19,1
2016-09-27,976.0,21.8,20,1
2016-09-27,916.0,21.9,21,1
2016-09-27,875.0,22.0,22,1
2016-09-27,856.0,21.9,23,1
2016-09-28,852.0,22.3,0,2
2016-09-28,839.0,22.3,1,2
2016-09-28,822.0,22.4,2,2
2016-09-28,811.0,21.6,3,2
2016-09-28,818.0,21.7,4,2
2016-09-28,889.0,21.5,5,2
2016-09-28,1193.0,21.2,6,2
2016-09-28,2116.0,21.3,7,2
2016-09-28,2185.0,21.6,8,2
2016-09-28,2430.0,22.1,9,2
2016-09-28,2570.0,23.7,10,2
2016-09-28,2635.0,26.1,11,2
2016-09-28,2710.0,28.5,12,2
2016-09-28,2811.0,29.5,13,2
2016-09-28,2891.0,30.1,14,2
2016-09-28,2795.0,30.6,15,2
2016-09-28,2597.0,30.8,16,2
2016-09-28,1947.0,30.4,17,2
2016-09-28,1455.0,29.0,18,2
2016-09-28,1186.0,28.0,19,2
2016-09-28,1084.0,27.2,20,2
2016-09-28,1005.0,26.3,21,2
2016-09-28,938.0,24.3,22,2
2016-09-28,893.0,23.4,23,2
2016-09-29,860.0,23.1,0,3
2016-09-29,845.0,21.3,1,3
2016-09-29,830.0,20.0,2,3
2016-09-29,824.0,18.7,3,3
2016-09-29,814.0,18.2,4,3
2016-09-29,858.0,17.7,5,3
2016-09-29,1193.0,16.6,6,3
2016-09-29,2072.0,17.4,7,3
2016-09-29,2231.0,19.1,8,3
2016-09-29,2493.0,20.7,9,3
2016-09-29,2686.0,21.7,10,3
2016-09-29,2685.0,23.1,11,3
2016-09-29,2716.0,25.1,12,3
2016-09-29,2897.0,26.3,13,3
2016-09-29,2947.0,27.0,14,3
2016-09-29,2867.0,27.2,15,3
2016-09-29,2572.0,26.5,16,3
2016-09-29,1903.0,23.5,17,3
2016-09-29,1402.0,22.2,18,3
2016-09-29,1153.0,21.2,19,3
2016-09-29,992.0,21.0,20,3
2016-09-29,943.0,21.0,21,3
2016-09-29,898.0,20.9,22,3
2016-09-29,868.0,20.6,23,3
2016-09-30,832.0,20.4,0,4
2016-09-30,835.0,20.3,1,4
2016-09-30,817.0,20.2,2,4
2016-09-30,814.0,19.9,3,4
2016-09-30,815.0,17.7,4,4
2016-09-30,865.0,18.1,5,4
2016-09-30,1184.0,18.3,6,4
2016-09-30,2063.0,20.3,7,4
2016-09-30,2226.0,21.0,8,4
2016-09-30,2536.0,22.1,9,4
2016-09-30,2657.0,22.9,10,4
2016-09-30,2629.0,23.2,11,4
2016-09-30,2642.0,23.5,12,4
2016-09-30,2691.0,23.8,13,4
2016-09-30,2684.0,23.7,14,4
2016-09-30,2645.0,23.8,15,4
2016-09-30,2367.0,22.9,16,4
2016-09-30,1801.0,21.9,17,4
2016-09-30,1337.0,19.8,18,4
2016-09-30,1078.0,19.1,19,4
2016-09-30,976.0,18.4,20,4
2016-09-30,913.0,17.7,21,4
2016-09-30,866.0,17.5,22,4
2016-09-30,829.0,17.0,23,4
2016-10-01,808.0,16.3,0,5
2016-10-01,808.0,14.8,6,5
2016-10-01,815.0,15.1,7,5
2016-10-01,852.0,16.3,8,5
2016-10-01,891.0,17.9,9,5
2016-10-01,905.0,19.2,10,5
2016-10-01,917.0,19.6,11,5
2016-10-01,910.0,20.8,12,5
2016-10-01,910.0,21.8,13,5
2016-10-01,929.0,21.5,14,5
2016-10-01,920.0,20.8,15,5
2016-10-01,908.0,20.2,16,5
2016-10-01,877.0,19.5,17,5
2016-10-01,867.0,18.0,18,5
2016-10-01,851.0,17.3,19,5
2016-10-01,804.0,16.2,20,5
2016-10-02,806.0,19.2,16,6
2016-10-03,1123.0,14.1,6,0
2016-10-03,1921.0,14.4,7,0
2016-10-03,1953.0,15.3,8,0
2016-10-03,2181.0,17.5,9,0
2016-10-03,2360.0,17.7,10,0
2016-10-03,2281.0,19.4,11,0
2016-10-03,2225.0,19.7,12,0
2016-10-03,2216.0,20.5,13,0
2016-10-03,2360.0,21.4,14,0
2016-10-03,2365.0,21.8,15,0
2016-10-03,2116.0,21.0,16,0
2016-10-03,1749.0,19.4,17,0
2016-10-03,1333.0,17.7,18,0
2016-10-03,1071.0,16.8,19,0
2016-10-03,934.0,16.3,20,0
2016-10-03,880.0,16.3,21,0
2016-10-03,842.0,15.9,22,0
2016-10-04,1111.0,14.7,6,1
2016-10-04,1811.0,15.8,7,1
2016-10-04,1922.0,17.4,8,1
2016-10-04,2224.0,19.2,9,1
2016-10-04,2389.0,21.2,10,1
2016-10-04,2381.0,21.9,11,1
2016-10-04,2407.0,22.8,12,1
2016-10-04,2516.0,23.0,13,1
2016-10-04,2545.0,23.1,14,1
2016-10-04,2464.0,22.6,15,1
2016-10-04,2247.0,21.0,16,1
2016-10-04,1808.0,19.8,17,1
2016-10-04,1368.0,18.9,18,1
2016-10-04,1069.0,18.0,19,1
2016-10-04,931.0,17.2,20,1
2016-10-04,865.0,16.6,21,1
2016-10-04,836.0,16.8,22,1
2016-10-04,811.0,16.7,23,1
2016-10-05,853.0,15.5,6,2
2016-10-05,1269.0,16.1,7,2
2016-10-05,1158.0,17.5,8,2
2016-10-05,1242.0,19.8,9,2
2016-10-05,1285.0,21.0,10,2
2016-10-05,1295.0,22.8,11,2
2016-10-05,1384.0,25.3,12,2
2016-10-05,1420.0,27.5,13,2
2016-10-05,1418.0,27.2,14,2
2016-10-05,1458.0,27.5,15,2
2016-10-05,1412.0,26.2,16,2
2016-10-05,1237.0,24.6,17,2
2016-10-05,1008.0,22.6,18,2
2016-10-05,933.0,21.0,19,2
2016-10-05,881.0,20.2,20,2
2016-10-05,862.0,19.9,21,2
2016-10-05,832.0,19.5,22,2
2016-10-05,806.0,19.1,23,2
2016-10-06,821.0,15.2,5,3
2016-10-06,1138.0,15.2,6,3
2016-10-06,1868.0,15.8,7,3
2016-10-06,1921.0,17.0,8,3
2016-10-06,2168.0,19.5,9,3
2016-10-06,2315.0,19.9,10,3
2016-10-06,2255.0,21.7,11,3
2016-10-06,2402.0,19.7,12,3
2016-10-06,2807.0,19.9,13,3
2016-10-06,2623.0,19.9,14,3
2016-10-06,2578.0,19.8,15,3
2016-10-06,2229.0,19.4,16,3
2016-10-06,1825.0,18.7,17,3
2016-10-06,1471.0,18.1,18,3
2016-10-06,1189.0,17.8,19,3
